CL; 26716;20190114  ;         ;                                                            ;O3104   ;Panlube L 3104                                                          ;         100;   3,20435;        
CL; 27591;20190708  ;         ;                                                            ;O3104   ;Panlube L 3104                                                          ;         225;   3,20407;        
CL; 27422;20190606  ;         ;                                                            ;O3104   ;Panlube L 3104                                                          ;         225;   3,20407;        
CL; 26982;20190311  ;         ;                                                            ;O3104   ;Panlube L 3104                                                          ;         100;   3,20398;        
CL; 27940;20191010  ;         ;                                                            ;O3106   ;Panlube L 3106                                                          ;         360;   2,84935;        
CL; 27031;20190319  ;         ;                                                            ;O3106   ;Panlube L 3106                                                          ;         360;   2,87435;        
CL; 27738;20190824  ;         ;                                                            ;O3108   ;Panlube L 3108                                                          ;        1080;   2,62806;        
CL; 27162;20190412  ;         ;                                                            ;O3108   ;Panlube L 3108                                                          ;         540;   2,55203;        
CL; 27811;20190911  ;         ;                                                            ;O3108   ;Panlube L 3108                                                          ;         100;   2,74116;        
CL; 27468;20190614  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;         200;   1,96097;        
CL; 27936;20191009  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;         100;   1,75334;        
CL; 28024;20191104  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;         100;   1,92844;        
CL; 27341;20190522  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;         100;   1,96155;        
CL; 27892;20191001  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;         300;   1,77079;        
CL; 27371;20190527  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;         480;   1,86949;        
CL; 26708;20190110  ;         ;                                                            ;O3110   ;Panlube L 3110                                                          ;          50;   2,19246;        
CL; 27393;20190530  ;         ;                                                            ;O3121   ;Panlube L 3121                                                          ;         720;   1,90614;        
CL; 26871;20190211  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         320;   1,57256;        
CL; 28114;20191121  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         150;   1,57693;        
CL; 26947;20190301  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         800;   1,58756;        
CL; 27438;20190610  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         160;   1,65469;        
CL; 26970;20190307  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;          50;   1,80688;        
CL; 27414;20190604  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         800;   1,58759;        
CL; 27556;20190703  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         160;     1,671;        
CL; 27773;20190903  ;         ;                                                            ;O3135   ;Panlube L 3135                                                          ;         320;    1,5686;        
CL; 27289;20190514  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;          75;   2,75566;        
CL; 27550;20190702  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;         300;   2,79156;        
CL; 27631;20190719  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;          25;   2,75566;        
CL; 27919;20191004  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;         250;   2,75566;        
CL; 28169;20191206  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;         250;   2,29966;        
CL; 27111;20190403  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;         300;   2,75566;        
CL; 27802;20190910  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;         300;   2,75566;        
CL; 26773;20190122  ;         ;                                                            ;O3251   ;Panlube L 3251                                                          ;         250;   2,75566;        
CL; 27512;20190625  ;         ;                                                            ;O3252   ;Panlube L 3252                                                          ;         200;   2,76375;        
CL; 27288;20190514  ;         ;                                                            ;O3252   ;Panlube L 3252                                                          ;         250;   2,76174;        
CL; 27549;20190702  ;         ;                                                            ;O3252   ;Panlube L 3252                                                          ;         200;    2,7615;        
CL; 27138;20190408  ;         ;                                                            ;O3252   ;Panlube L 3252                                                          ;         200;    2,7615;        
CL; 27922;20191004  ;         ;                                                            ;O3252   ;Panlube L 3252                                                          ;         250;   2,76174;        
CL; 27420;20190606  ;         ;                                                            ;O3254   ;Panlube L 3254                                                          ;         250;   2,72115;        
CL; 26796;20190125  ;         ;                                                            ;O3256   ;Panlube L 3256                                                          ;         200;   3,48191;        
CL; 27630;20190717  ;         ;                                                            ;O3258   ;Panlube L 3258                                                          ;         250;   2,76559;        
CL; 28105;20191119  ;         ;                                                            ;O3280   ;Panlube L 3280                                                          ;          40;    2,5235;        
CL; 27819;20190913  ;         ;                                                            ;O3302   ;Panlube P02                                                             ;          50;   0,65158;        
CL; 26934;20190225  ;         ;                                                            ;O3400   ;Panlube L 3400                                                          ;         180;   2,12674;        
CL; 27441;20190611  ;         ;                                                            ;O3400   ;Panlube L 3400                                                          ;         180;   2,12674;        
CL; 27164;20190412  ;         ;                                                            ;O3400   ;Panlube L 3400                                                          ;         360;   2,12674;        
CL; 27699;20190805  ;         ;                                                            ;O3400   ;Panlube L 3400                                                          ;         360;   2,12674;        
CL; 26853;20190207  ;         ;                                                            ;O3435   ;Panlube L 3435                                                          ;          50;   1,72883;        
CL; 28083;20191114  ;         ;                                                            ;O3803   ;Panlube L 3803                                                          ;        1200;   1,14814;        
CL; 27359;20190523  ;         ;                                                            ;O3803   ;Panlube L 3803                                                          ;        1600;   1,37076;        
CL; 27890;20191001  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27360;20190523  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27063;20190325  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27453;20190612  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 26675;20190104  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79945;        
CL; 28122;20191125  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27691;20190801  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27559;20190704  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27984;20191024  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 26792;20190124  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 26948;20190301  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27261;20190509  ;         ;                                                            ;ORIC    ;Panlube L RIC30                                                         ;        2000;   0,79717;        
CL; 27531;20190627  ;         ;                                                            ;R0014T  ;Panlube S 14 T RECUPERO                                                 ;        1725;    0,6319;        
CL; 27610;20190716  ;         ;                                                            ;R0104T5 ;REC                                                                     ;         170;   0,71408;        
CL; 27008;20190313  ;         ;                                                            ;R0111T  ;PANLUBE S 111 T                                                         ;        1650;   0,52428;        
CL; 27007;20190313  ;         ;                                                            ;R0111T  ;PANLUBE S 111 T                                                         ;        1650;   0,52428;        
CL; 26945;20190228  ;         ;                                                            ;R0120B  ;PANLUBE S 120 B                                                         ;         572;   0,71349;        
CL; 26944;20190228  ;         ;                                                            ;R0120B  ;PANLUBE S 120 B                                                         ;         356;   0,71349;        
CL; 26929;20190225  ;         ;                                                            ;R0206M  ;PANLUBE S 206 M                                                         ;        1200;   0,42178;        
CL; 26744;20190117  ;         ;                                                            ;R0206M  ;PANLUBE S 206 M                                                         ;        1200;   0,52697;        
CL; 27824;20190917  ;         ;                                                            ;R0206M  ;PANLUBE S 206 M                                                         ;         220;   0,59868;        
CL; 28091;20191119  ;         ;                                                            ;R0244B5 ;REC PANLUBE S 244 B                                                     ;         200;   0,74539;        
CL; 27707;20190805  ;         ;                                                            ;R0256M  ;REC                                                                     ;         160;   0,66399;        
CL; 27446;20190611  ;         ;                                                            ;R0280G  ;REC                                                                     ;        2000;   0,70281;        
CL; 27574;20190709  ;         ;                                                            ;R0300V2 ;PANLUBE S 300/2 V                                                       ;         250;   0,73016;        
CL; 27817;20190913  ;         ;                                                            ;R0400VF ;REC                                                                     ;         100;   0,96541;        
CL; 26827;20190131  ;         ;                                                            ;R0466T9 ;PANLUBE S 466/9 T                                                       ;         340;   0,89213;        
CL; 27833;20190917  ;         ;                                                            ;R0466T9 ;PANLUBE S 466/9 T                                                       ;         726;   0,84604;        
CL; 27184;20190417  ;         ;                                                            ;R0466TA ;REC PANLUBE S 466 T RECUPERO                                            ;        1190;   0,84546;        
CL; 26685;20190108  ;         ;                                                            ;R0605B  ;PANLUBE 605 B                                                           ;         160;   0,75127;        
CL; 26893;20190216  ;         ;                                                            ;R0605B  ;PANLUBE 605 B                                                           ;         170;   0,71645;        
CL; 27983;20191022  ;         ;                                                            ;R0613ME ;REC Panlube S 613 M                                                     ;         150;   0,80227;        
CL; 28202;20191213  ;         ;                                                            ;R0625B2 ;REC                                                                     ;         970;   0,92073;        
CL; 27954;20191014  ;         ;                                                            ;R0625B2 ;REC                                                                     ;         154;   0,85529;        
CL; 26920;20190221  ;         ;                                                            ;R0640B  ;PANLUBE S 640 B                                                         ;         175;   0,77307;        
CL; 27444;20190611  ;         ;                                                            ;R0640B  ;PANLUBE S 640 B                                                         ;         165;   0,78142;        
CL; 27501;20190620  ;         ;                                                            ;R0650V1 ;REC                                                                     ;         200;   0,93698;        
CL; 27351;20190522  ;         ;                                                            ;R1250B  ;REC                                                                     ;         560;   1,07636;        
CL; 26697;20190109  ;         ;                                                            ;R1250V  ;PANLUBE 1250 V                                                          ;         200;   0,63435;        
CL; 27745;20190826  ;         ;                                                            ;R1280B5 ;REC PANLUBE S 1280 B                                                    ;        2445;   1,36685;        
CL; 26821;20190130  ;         ;                                                            ;R1280BB ;Panlube 1280 TB                                                         ;         150;   1,18772;        
CL; 26895;20190216  ;         ;                                                            ;R1280BB ;Panlube 1280 TB                                                         ;         120;   1,21355;        
CL; 26896;20190216  ;         ;                                                            ;R1280BB ;Panlube 1280 TB                                                         ;        1359;   1,21355;        
CL; 27545;20190701  ;         ;                                                            ;R1401T  ;REC                                                                     ;         650;   1,00723;        
CL; 26769;20190121  ;         ;                                                            ;R1405B4 ;PANLUBE 1405/4 B                                                        ;         400;   0,96109;        
CL; 28026;20191104  ;         ;                                                            ;R1531G  ;REC                                                                     ;         200;   1,06005;        
CL; 27399;20190530  ;         ;                                                            ;R1650T5 ;REC                                                                     ;           1; 408,45832;        
CL; 28237;20191221  ;         ;                                                            ;R2513B  ;REC                                                                     ;         105;   1,09599;        
CL; 27345;20190522  ;         ;                                                            ;R2550T  ;REC                                                                     ;        1275;   1,21325;        
CL; 27151;20190410  ;         ;                                                            ;R2940T3 ;REC                                                                     ;         800;   0,89304;        
CL; 28041;20191106  ;         ;                                                            ;R4210   ;REC                                                                     ;        1485;   0,66739;        
CL; 27947;20191011  ;         ;                                                            ;RDRAXS  ;REC                                                                     ;         310;   0,50979;        
CL; 27682;20190731  ;         ;                                                            ;S0007M  ;Panlube S 7 M                                                           ;        1900;   0,57642;        
CL; 26785;20190123  ;         ;                                                            ;S0007M  ;Panlube S 7 M                                                           ;       11240;   0,61855;        
CL; 28121;20191125  ;         ;                                                            ;S0007M  ;Panlube S 7 M                                                           ;       11700;   0,56973;        
CL; 28213;20191217  ;         ;                                                            ;S0007M  ;Panlube S 7 M                                                           ;       11725;   0,63108;        
CL; 28070;20191112  ;         ;                                                            ;S0007M  ;Panlube S 7 M                                                           ;        1000;   0,56496;        
CL; 28006;20191025  ;         ;                                                            ;S0007T  ;Panlube S 7 T                                                           ;        5350;   0,57729;        
CL; 28129;20191125  ;         ;                                                            ;S0010G  ;Panlube S 10 G                                                          ;        1875;   0,59656;        
CL; 26941;20190228  ;         ;                                                            ;S0010G  ;Panlube S 10 G                                                          ;        2925;   0,58406;        
CL; 27800;20190910  ;         ;                                                            ;S0010G  ;Panlube S 10 G                                                          ;        1000;   0,58924;        
CL; 27685;20190731  ;         ;                                                            ;S0010G  ;Panlube S 10 G                                                          ;         975;   0,58406;        
CL; 28013;20191029  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        1500;    0,6052;        
CL; 27729;20190809  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        1000;   0,56839;        
CL; 28014;20191029  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        6650;    0,6052;        
CL; 27867;20190924  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        6800;   0,58487;        
CL; 27730;20190809  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        7050;   0,56839;        
CL; 27767;20190830  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;       12075;   0,57501;        
CL; 26814;20190130  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        1000;    0,5851;        
CL; 27396;20190530  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;       20100;   0,59071;        
CL; 27291;20190514  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        1925;   0,57646;        
CL; 26815;20190130  ;         ;                                                            ;S0010M  ;Panlube S 10 M                                                          ;        6800;    0,5851;        
CL; 27763;20190829  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;        6075;   0,60289;        
CL; 27813;20190913  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;       18050;    0,5979;        
CL; 26788;20190124  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;        2625;   0,63736;        
CL; 26715;20190111  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;        2875;   0,58887;        
CL; 27304;20190516  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;        9200;    0,5701;        
CL; 27424;20190606  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;       10875;   0,57826;        
CL; 28221;20191217  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;        2190;   0,68892;        
CL; 26789;20190124  ;         ;                                                            ;S0010T  ;Panlube S 10 T                                                          ;        2375;   0,63736;        
CL; 27830;20190917  ;         ;                                                            ;S0010V  ;Panlube S 10 V                                                          ;        2850;   0,62486;        
CL; 27462;20190612  ;         ;                                                            ;S0010V  ;Panlube S 10 V                                                          ;         900;   0,60862;        
CL; 27985;20191024  ;         ;                                                            ;S0012T  ;Panlube S 12 T                                                          ;       12125;    0,6049;        
CL; 27571;20190705  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       18450;   0,60701;        
CL; 26767;20190121  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        9900;   0,62487;        
CL; 26955;20190304  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       11250;   0,59896;        
CL; 28029;20191104  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       11275;   0,62564;        
CL; 27532;20190627  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       10875;   0,60199;        
CL; 27477;20190617  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       11225;   0,61932;        
CL; 27820;20190913  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       20975;   0,61434;        
CL; 27121;20190405  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        5200;   0,60329;        
CL; 27175;20190416  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       11175;   0,59408;        
CL; 28130;20191125  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        1925;   0,61398;        
CL; 28176;20191206  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        5775;   0,61212;        
CL; 27053;20190322  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       12900;   0,57929;        
CL; 27530;20190627  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        1825;    0,6319;        
CL; 26687;20190108  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        5000;   0,65641;        
CL; 27222;20190502  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;       22625;   0,58891;        
CL; 27681;20190731  ;         ;                                                            ;S0014T  ;Panlube S 14 T                                                          ;        6075;   0,59521;        
CL; 27862;20190924  ;         ;                                                            ;S0020G3 ;Panlube S 20/3 G                                                        ;        2875;   0,75137;        
CL; 27647;20190722  ;         ;                                                            ;S0020G3 ;Panlube S 20/3 G                                                        ;        2900;   0,74382;        
CL; 28018;20191029  ;         ;                                                            ;S0020G3 ;Panlube S 20/3 G                                                        ;        4025;   0,72981;        
CL; 28178;20191206  ;         ;                                                            ;S0020G3 ;Panlube S 20/3 G                                                        ;        5875;   0,74008;        
CL; 26843;20190206  ;         ;                                                            ;S0025M  ;Panlube S 25 M                                                          ;        1325;   0,67412;        
CL; 27999;20191024  ;         ;                                                            ;S0025T  ;Panlube S 25 T                                                          ;        4150;   0,66996;        
CL; 27286;20190514  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;        2825;   0,61976;        
CL; 27125;20190405  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;       20225;   0,61067;        
CL; 27372;20190527  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;       10425;   0,60246;        
CL; 27970;20191021  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;       32375;    0,6224;        
CL; 26678;20190104  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;       26175;   0,60005;        
CL; 27413;20190604  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;       21175;   0,60246;        
CL; 27658;20190726  ;         ;                                                            ;S0027M  ;Panlube S 27 M                                                          ;       23500;   0,61756;        
CL; 27966;20191016  ;         ;                                                            ;S0028M  ;Panlube S 28 M                                                          ;        6700;    0,6363;        
CL; 27248;20190508  ;         ;                                                            ;S0028M  ;Panlube S 28 M                                                          ;       10625;   0,63288;        
CL; 27136;20190408  ;         ;                                                            ;S0028M  ;Panlube S 28 M                                                          ;       10800;    0,6276;        
CL; 27864;20190924  ;         ;                                                            ;S0028M  ;Panlube S 28 M                                                          ;        1900;    0,6404;        
CL; 26988;20190311  ;         ;                                                            ;S0028M  ;Panlube S 28 M                                                          ;       15575;    0,7481;        
CL; 26858;20190208  ;         ;                                                            ;S0028M  ;Panlube S 28 M                                                          ;        6825;   0,63028;        
CL; 27877;20190925  ;         ;                                                            ;S0028T  ;Panlube S 28 T                                                          ;       11525;   0,64007;        
CL; 27553;20190703  ;         ;                                                            ;S0028T  ;Panlube S 28 T                                                          ;        2775;    0,6494;        
CL; 28059;20191108  ;         ;                                                            ;S0028T  ;Panlube S 28 T                                                          ;       10525;   0,63598;        
CL; 26882;20190214  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       11325;   0,64235;        
CL; 27715;20190806  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10425;   0,67026;        
CL; 27322;20190520  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10175;   0,69214;        
CL; 27480;20190617  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        3000;   0,65324;        
CL; 26810;20190129  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       19325;   0,66814;        
CL; 27448;20190611  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        3850;   0,69551;        
CL; 27896;20191001  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       11200;   0,67892;        
CL; 27897;20191001  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       12900;   0,67892;        
CL; 27600;20190712  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10550;   0,66595;        
CL; 27243;20190507  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10750;   0,65928;        
CL; 27748;20190827  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       11025;   0,66942;        
CL; 27930;20191008  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       12000;   0,65144;        
CL; 26763;20190121  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        7350;   0,71042;        
CL; 27644;20190722  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       11400;   0,66862;        
CL; 27402;20190531  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        7125;   0,66738;        
CL; 27090;20190329  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;         750;    0,7113;        
CL; 26942;20190228  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        8075;   0,66738;        
CL; 27089;20190329  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10500;    0,7113;        
CL; 27664;20190726  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        6625;    0,6712;        
CL; 26764;20190121  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        3675;   0,71042;        
CL; 28087;20191115  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10850;   0,65603;        
CL; 28071;20191112  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       10050;   0,67066;        
CL; 26842;20190206  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       16500;   0,66176;        
CL; 28148;20191129  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        6750;   0,66446;        
CL; 27547;20190702  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;       20675;   0,65659;        
CL; 26770;20190121  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        1550;   0,66718;        
CL; 26811;20190129  ;         ;                                                            ;S0037M  ;Panlube S 37 M                                                          ;        3150;   0,66814;        
CL; 27686;20190731  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        7975;   0,65273;        
CL; 27795;20190909  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;       15200;   0,64703;        
CL; 27282;20190513  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        4200;   0,67682;        
CL; 27281;20190513  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        2800;   0,67682;        
CL; 26714;20190111  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        8950;   0,65397;        
CL; 27889;20191001  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;       20150;   0,66546;        
CL; 26776;20190122  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        5950;   0,67258;        
CL; 27497;20190619  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;       25075;   0,65024;        
CL; 26801;20190125  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;       16875;   0,66698;        
CL; 27765;20190830  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        4775;   0,66705;        
CL; 26850;20190207  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;       22200;   0,64794;        
CL; 27942;20191010  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        8400;   0,69476;        
CL; 27229;20190502  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        4075;   0,64687;        
CL; 27076;20190328  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        5125;   0,64456;        
CL; 27418;20190606  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;       11125;   0,64717;        
CL; 27452;20190612  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        4425;   0,70015;        
CL; 26998;20190312  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        1575;   0,72618;        
CL; 26997;20190312  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        7700;   0,72618;        
CL; 27726;20190809  ;         ;                                                            ;S0037T  ;Panlube S 37 T                                                          ;        4775;   0,69456;        
